SKU,Name,Description,ItemID
PERNOT BLANC ALIGOTE,DOMAINE PERNOT BELICARD BOURGOGNE BLANC ALIGOTE VIELLES VIGNES 2022 750ML,,9870
210000010109,ARCHER ROOSE PINOT GRIGIO 4pk,,9871
210000010120,RED BULL YELLOW LS 8.4oz,,9878
811620020404,FAIRLIFE STRAWBERRY ULTRA-FILTERED,,9896
210000010159,DRINKING DICE GAME,,9899
210000010162,TWISTED TEA PARTY POUCH,,9902
033544950227,PACIFICO 24OZ CAN,,9903
210000010165,RAW ORGANIC HEMP KING SIZE PAPERS,,9905
087872651028,RIVA DE LA ROSA VERMENTINO,,9908
210000010170,RIVA DE LA ROSA GAVI,,9909
210000010171,DOMAINE CARNEROS TAIITTINGER BRUT ROSE,,9910
210000010172,DOLIN VERMOUTH DE CHAMBERY ROUGE,,9911
850025605502,SURFSIDE PEACH TEA + VODKA 4 PACK,,9913
210000010175,modelo  single can 12 oz,,9914
180162,budweiser 12oz single can,,9915
210000010177,mini beer pong,,9916
210000010178,drinking dice game,,9917
210000010180,TRUEBRANDS 6 CUDE ICE TRAY,,9919
210000010181,BUDLIGHT PLATINIUM SELTZER 12 PACK,,9920
210000010184,Test 6pk,,9923
210000010185,PLUMPJACK MERLOT 750ML,,9924
210000010212,Casa Dragones Reposado 1.75,,9940
85520000545,BUZZBALLZ PINEAPPLE JALAPENO 200ML,,9945
082000796244,CROWN ROYAL WHISKY & COLA,,9948
210000010222,HQD 7000 DRAGON CANDY,,9949
210000010226,FUME 20000 ETERNITY STRAWBERRY WATERMELON,,9951
210000010228,FUME 20000 ETERNITY PEACH BANANA,,9952
210000010230,FUME 20000 ETERNITY CANDY STRAWBERRY,,9953
210000010232,SEEDLIP GARDEN 750ML,,9955
210000010233,SEEDLIP GROVE 750ML,,9956
210000010234,SEEDLIP SPICE 750ML,,9957
210000010235,SEEDLIP NOTAS DE AGAVE 750ML,,9958
052000324860,Gatorade Frost Galcier FREEZER,,9960
052000010398,Gatorade Frost Arctic,,9961
210000010240,Gatorade Frost Glacier Cherry,,9962
082184007044,JACK DANIEL'S 12 YEAR 700ML,,9963
210000010242,AUSTRAILIAN GOL EXTREME SPORT 30,,9964
210000010245,HAPPY DAD DEATH ROW RECORDS GRAPE 24OZ,,9966
210000010246,HAPPY DAD BIG POPPA HF &HF ICED TEA 24OZ,,9967
210000010252,TRULY  PARTY VARIETY 12 PACK,,9973
195515026420,AMAZON BASICS HAND SANITIZER 2L 67.6L,,9975
210000010255,BECKS 12 PACK BOTTLES,,9976
210000010256,FEBREEZE AIR MIST HEAVY DUTY,,9977
210000010262,HARD MTN DEW WATERMELON,,9983
210000010263,HARD MTN DEW LIVEWIRE,,9984
210000010265,HARD MTN DEW BAJA BLAST,,9986
210000010266,HARD MTN DEW,,9987
343541,Miller lite,,9988
210000010268,Mill,,9989
210000010269,Corona Extra,,9990
210000010274,BULLEIT RYE 12 YEAR 92PROOF 12YR,,9994
210000010278,Alani NU Hawaiian Shaved Ice Energy 12 oz,,9997
210000010279,Fabuloso 210 fl. oz.,,9998
210000010280,Solo Cup Bag 240ct.,,9999
5060718680319,SAVYLL NON ALC MOSCOW MULE,,10000
5060718680227,SAVYLL NON ALC MOJITO,,10001
5060718680265,SAVYLL NON ALC PALOMA,,10002
850001070409,HELLA SINGLE,,10003
8008863063721,CASA MARRONE APPASSIMENTO BLANCO 202O,,10004
210000010286,CASA MARRONE APPASSIMNETO ROSSO 2022,,10005
6971578998553,HQD Candy,,10008
6937105426463,HQD 8000 White Gummy,,10009
6937105426401,HQD 8000 Mango Yogurt Ice Cream,,10010
6973304118075,Fume Hawaii Juice,,10011
6973304112561,Fume Bubblegum,,10012
210000010297,OCEAN TURTLE SHOTGLASS,,10016
210000010298,BEACH SHOT GLASS,,10017
842094104277,take one sip at BAG,,10022
210000010304,2 BOTTLE CORKS BAG,,10023
876718036606,GOLD KRAFT  WINE BAG,,10024
210000010306,ASSORTED BAGS,,10025
850026750157,FUNKY BUDDAH TROPICAL 6 PACK CANS,,10030
6382574681,MINI YT SHOT WITH LID,,10031
6382574685,MINI YT SHOT WITH LID NEON BLUE,,10032
210000010319,BAREFOOT FRUITSCATO PEAR 1.5L,,10038
210000010321,WENTE VINYARDS SAUV BLANC,,10040
210000010322,SUNNY D ORANGE PINEAPPLE  VODKA SELT,,10041
210000010323,SUNNY D ORANGE  STRAWBERRY VODKA SELT,,10042
210000010324,OLE SMOKY MOUNTAIN JAVA CREAM,,10043
210000010325,HILDON SPARKLING WATER GLASS 325ML CASE,,10044
210000010326,Small Brown Bag 500CT,,10045
210000010327,Large Brown Bag 500ct,,10046
210000010328,Bleach 3PK,,10047
210000010329,Lysol 3PK,,10048
210000010330,Febreze Air Freshener 4PK,,10049
210000010331,Windex Refill,,10050
210000010332,MEMBER MARK TRASH BAG 13 GALLON 200CT,,10051
210000010333,First Aid Kit 351pc,,10052
210000010334,Pine Sol 100oz 2pk,,10053
721059003490,SKYY AGAVE LIME 750ML,,10058
721059003513,SKYY ESPRESSO 750,,10059
721059003445,SKYY LEMON & ELDERBERRY,,10060
721059003476,SKYY LIME & MINT,,10061
210000010344,LIME 3LB BAG,,10063
210000010345,MEMBERS MARK PAPER TOWEL 15PK,,10064
210000010346,MEMBERS MARK TOILET PAPER 45PK,,10065
369547627027,NARCAN NASAL SPRAY,,10066
210000010348,TRULY  WILD BERRY,,10067
210000010349,TURLY CHERRY,,10068
210000010350,TRULY STRAWBERRY LIME,,10069
210000010351,TRULY BLUEBERRY,,10070
210000010352,CHLOE SAUV BLANC 750ML,,10071
210000010354,GOSLINGS STORMY GINGER PEACH 6 PACK,,10073
210000010355,CLEAR BAG TORTUGA,,10074
210000010356,AUSTRALIAN GOLD EXOTIC OIL INTENSIFIER,,10075
210000010357,HQD BLUE RAZZ ICE 9000 2.0,,10076
210000010358,HQD GREEN APPLE ICE 9000 2.0,,10077
210000010359,HQD STRAW  MELON ICE 9000 2.0,,10078
210000010362,CARAVEDO PURO QUEBRANTA 750ML,,10081
210000010363,CARAVEDO PISCO ACHOLADO 750ML,,10082
210000010365,GOLD 2 BOTTLE  GIFT BAG,,10084
210000010366,SILVER 2 BOTTLE GIFT BAG,,10085
210000010367,TRUE BRANDS ICE PICK,,10086
210000010368,CASAMIGOS TEQ BL CASAMIGAS JALAP 750ML,,10087
210000010369,Nesquick Chocolate,,10088
028000896256,Nesquick Vanilla,,10089
210000010371,nesquick strawberry banana,,10090
210000010372,GLENFIDDICH 30 YR CWS,,10091
040232684906,SILENT POOL GIN,,10092
210000010386,antipasto on the go,,10105
210000010387,antipasto italiano,,10106
210000010391,DREAMING TREE CRUSH RED BLEND 2021,,10110
210000010392,TYPE C SHORT CORD,,10111
210000010399,FIJI 1.5 6 PACKS,,10115
210000010401,High Noon Single Tequila Passion Fruit 355ml,,10117
210000010402,High Noon Single Tequila Lime 355ml,,10118
210000010403,High Noon Single Tequila Strawberry  355ml,,10119
210000010404,High Noon Single Tequila Grapefruit 355 ml,,10120
210000010413,CHATEAU HAUT-BRION 2000 750ML,,10129
210000010422,BLINDFOLD SAUVIGNON BLANC 750ML,,10138
088415784654,SIMI SAUVIGNON BLANC 750ML,,10139
086003780569,VINT ROBERT MONDAVI PINOT NOIR 750ML,,10142
210000010429,BLACK PLASTIC SHOPPING BAG CASE,,10145
210000010430,MACANUDO MONTEGO Y CIA,,10146
210000010433,FUME BLUEBERRY MINT EXTRA,,10149
210000010434,FUME STRAWBERRY BANANA EXTRA,,10150
210000010435,BLUE RAZZ EXTRA,,10151
210000010436,BUDLIHGHT 24 MINI,,10152
210000010438,JAMESON 200ML,,10154
085000033661,LOLLI SWEET WINE,,10155
210000010440,MARK WEST CABERNET SAUVIGNON,,10156
210000010443,ESPOLON TEQ REPOSADO 375,,10159
210000010444,GIN AND JUICE CKTL PASSION FRUIT4 PACK,,10160
210000010451,860008266019,,10167
210000010454,SUN LAB HAZY IPA 4 PACK  16oz,,10170
210000010455,NAKED GROUSE 750ML,,10171
049000055375,coke 1 liter,,10172
210000010461,VILLA MASSA,,10177
210000010464,FRESCA TEQUILA PALOMA 4PK,,10180
08066095401,CORONITAS EXTRA 7OZ SINGLES,,10182
0836664874736,SAILOR JERRY 1.75 PET,,10184
210000010469,BIRTHDAY DRINK WINE BAG,,10185
210000010470,RED BULL SUMMER CURUBA ELDERFLOWER,,10186
210000010472,VENDANGE VIBE BLUE RASPBERRY LEMONADE 500ML,,10188
085000035801,VENDANGE VIBE FRUIT PUNCH 500ML,,10189
1234568,BOARD GASUN CHARCUTERIE,,10190
070491240001,MASTER OF MIXES SPICY MARGRITA 1 LITER,,10196
210000010483,ORPHAN BARRELL INDIGO'S HOUR,,10198
6382574682,MINI YT SHOT GLASS W LID NEON ORANGE,,10203
210000010489,Seagrams VO Canadian Whisky 750ml,,10204
210000010503,INZANE TARPON RIVER BREWING  6PACK,,10218
604220509949,FAST ADAPTOR,,10219
210000010505,RED FAST CHARGER,,10220
210000010507,BLUE iphone CHARGER 3 feet,,10222
210000010508,PINK FAST CHARGER,,10223
018200113086,BUDWEISER 18 PACK BOTTLES,,10224
210000010512,monaco grapefruit,,10227
210000010514,FOUNDERS ALL DAY IPA 6PACK,,10229
210000010515,TESTAMATTA 2020 CS,,10230
210000010516,FUNK BUDDHA HOP GUN 12OZ SINGLE,,10231
210000010529,CHEETOS FLAMIN HOT LIMON,,10240
210000010533,MARTINELLI BELLA VIGNA CHARDONNAY 2020,,10244
210000010535,FITVINE CHARDONNAY 750ML,,10246
210000010536,ST. ELDER PAMPLEMOUSSE LIQUEUR 750ML,,10247
616916,MERLIN-CHERRIER SANCERRE 375ML,,10248
210000010542,Tuxedo Dot Double Wine Bag,,10253
210000010543,BUZZED BEE GIFT BAG,,10254
210000010545,BLACK PLASTIC SHOPPING BAGS,,10256
085000037652,RUM CHATA PINEAPPLE 750ML,,10260
210000010551,NEW AMSTERDAM TANGERINE 750ML,,10261
210000010553,MOET BRUT ROSE IMPERIAL 187ML,,10263
210000010556,BOTA MINI NIGHTHAWK BOX 500ML,,10266
210000010557,JOTO DAIGINJO 300ML,,10267
210000010558,NOT IN INVEENTORY,,10268
210000010560,BUDWEISER  SINGEL BOTTLE  12OZ,,10270
210000010562,gift test,,10272
210000010563,WIDOW JANE THE VAULTS 15 YEAR,,10273
082000791652,SMIRNOFF SMASH BLUE RAZZ  23.5 OZ,,10275
210000010567,810095790089,,10277
763955016006,XXL STRAWBERRY & GRAPE 750ML,,10280
763955015009,XXL PEACH 750ML,,10281
763955014002,XXL PINEAPPLE 750ML,,10282
210000010573,BOLGHERI IL SEGGIO,,10283
210000010583,FRANGELICO LIQUEUR 1.75,,10293
210000010584,BIB & TUCKER,,10294
210000010586,SMIRNOFF BLUE RASPBERRY 750ML,,10296
868932000181,CHINOLA MANGO LIQUEUR 750ML,,10298
210000010592,BUBLY SPARKLING WATER BLACKBERRY 8 PACK,,10301
210000010593,BUBLY LIME SPARKLING WATER 8 PACK,,10302
210000010594,BUBLY SPARKLING WATER STRAWBERRY 8 PACK,,10303
210000010596,CLAN MACGREGOR 750ML,,10305
860008473462,MOM WATER VACATION MODE 8 PACK,,10309
860008473455,DAD WATER VARIETY 8 PACK,,10310
096749004003,DEEP EDDY LIME 375,,10311
210000010606,ATHLETIC BREWING UPSIDE DAWN 6 PACK CANS,,10315
028400742467,CHEETOS POPCORN CHEDDAR,,10320
210000010613,WEBER RANCH VODKA,,10322
210000010614,LOBOS TEQUILA 1707 ANEJO LIMITED,,10323
210000010622,MANOS WINE BRUT FLORIDA PANTHERS SILVER,,10331
210000010623,MANOS WINE BRUT FLORIDA RED BOTTLE,,10332
210000010624,CIMARRON REPOSADO 750 ML,,10333
210000010628,873380,,10337
210000010630,GATORLYTE ZERO LEMON 20 0Z,,10339
210000010631,GATORLYTE ORANGE 20 OZ,,10340
210000010632,GATORADE FIT TROPICAL MANGO 16.9 OZ,,10341
210000010633,GATORADE FIT WATERMELON STRAWBERRY,,10342
210000010635,NAKED GREEN MACHINE 15.2 OZ,,10344
210000010636,NAKED MIGHTY MANGO 15.2OZ,,10345
210000010650,jhonnie walker 200ML,,10359
210000010651,MARTINELLIS SPARK CIDER,,10360
210000010652,RUFFLES KOREAN-STYLE SWEET AND SPICY CHILI,,10361
210000010653,BOTA BOX BREEZE SAUV BLANC 500ML,,10362
704228011212,ARETTE BLANCO 1L,,10368
210000010663,NAKED STRAWBERRY BANANA,,10371
210000010665,FT.LAUDERDALE'S GOLDEN ALE GOOD AS GOLD 4PK 16 OZ,,10373
210000010666,FT. LAUDERDALE'S GOLDEN ALE GOOD AS GOLD 4PK 16 OZ,,10374
210000010667,REAL AMERICAN BEER 12PK CANS,,10375
210000010669,GATORLYTE STRAWBERRY KIWI,,10377
210000010670,BUD LIGHT 18PK BOTTLES,,10378
210000010677,Gatorade Fit BLACKBERRY RASPBERRY,,10385
210000010681,HQD BLUEBERRY LEMONADE 9000,,10389
210000010688,NAKED BERRY BLAST,,10396
210000010689,MANO'S CABERNET SAUV 2024 STANLEY CUP LIMITED EDITION 2024,,10397
210000010691,Windstorm Cabernet Sauvignon 750ML,,10399
210000010692,WINDSTORM PINOT NOIR CENTRAL COAST 2022,,10400
210000010694,Chateau Robin Des Moines Saint Emillion 2016,,10402
788709998032,FERRIS DELUX MIXED NUTS,,10404
210000010697,SURFSIDE LEMONADE 8 PACK,,10405
210000010698,FERRIS ROASTED CHERRIES AND BERERIES,,10406
210000010703,RAZ STRAWBERRY BURST,,10411
210000010707,RAZ GEORGIA PEACH,,10415
210000010712,JUGGERNAUT MARLBOROUGH SAUVIGNON BLANC 750ML,,10420
819577010912,revelation,,10421
210000010714,ARDBEG  ANTHOLOGY 14 YEARS,,10422
210000010715,SCORE  ENERGY DRINK,,10423
898804009066,HECHSTADTER'S SLOW & LOW ROCK & RYE,,10424
210000010717,ROMBAUER PINOT NOIR ST LUCIA HIGHLANDS,,10425
210000010718,VIBE BY VENDANCE STRAWBERRY LIMEADE,,10426
210000010719,COORS 16OZ ALUM BOTTLE 9PACK,,10427
210000010720,WHITE CLAW SINGLES 12OZ,,10428
210000010725,DUNKIN' ICED COFFEE,,10433
210000010730,2s Wafer Crackers,,10438
210000010731,MORNING RECOVERY ORANGE MANGO DRINK 100ML,,10439
047995855079,AMERICAN SPIRIT BLACK BOX,,10444
210000010737,Baby Jane Heirloom,,10445
096749004157,Carolans Peanut Butter,,10446
210000010745,Black Box Pinot Noir 3L,,10452
859091000938,SAN BENEDETTO ARTESIAN WATER 250ML,,10453
096749003877,OLD FITZGERALD BIB 11YR 750ML CWS,,10454
082184006504,Jack Daniel’s Twice Barreled American Single Malt 750ML,,10455
80480004026,FACUNDO EXIMO RUM 750ML,,10456
210000010750,Angel's Envy Rye Ice Cider Finish 750ML,,10457
0721059003209,Wild Turkey Master's Keep One Kentucky Straight Bourbon 750ML,,10458
049000042559,COKE ZERO SUGAR 12 PACKS CANS,,10459
210000010754,GRAN ARAUCANO CABERNET SAUVIGNON,,10461
210000010755,HUMO BLANCO CHILE PINOT NOIR 750ML,,10462
210000010756,HUMO BLANCO CAB FRANC CHILE 750ML,,10463
0850050071013,SURFSIDE RASPBERRY LEMONADE 4 PACKS,,10464
034100570255,MILLER LITE A24 PACK 16OZ LSE,,10465
859750003294,Dried Pineapple Organic,,10466
859750003485,Dried Coconut Organic,,10467
859750003935,Dried Mango & Chili Organic,,10468
859750003867,Dried Pineapple & Passion Fruit Organic,,10469
210000010766,CORINO BAROLO 750ML,,10473
080660957555,MODELO 18 PACK single,,10480
210000010783,LES FLEURS DU LAC BORDEAUX BLANC 750ML,,10489
210000010784,"""LES BERGERES"" ANJOU CHENIN BLANC 750ML",,10490
210000010785,Yves Cuilleron Crozes Hermitage Blanc 750ml,,10491
210000010786,COTES DU RHONE GASSIER 750ML,,10492
210000010787,TAVIGNANO VERDICCHIO TORRE 750ML,,10493
210000010788,CANTINA TABURNO GRECO 750ML,,10494
210000010789,"LA NEGLY ROUGE ""LA COTE"" 750ML",,10495
210000010790,DEI VINO NOBILE DE MONTEPULCIANO 750 ML,,10496
210000010791,CUILLERON SAINT JOSEPH BLANC 750ML,,10497
210000010792,SAINTE MADELEINE VEZELAY 750 ML,,10498
632565000654,FIJI 700 ML SPORT CAP,,10499
210000010800,CAP ROYAL BORDEAUX SAUV BLANC 2020,,10503
210000010801,BRECA OLD VINE GARNACHA 2019,,10504
210000010803,MILAGRO TEQ CRISTALINO ANEJO 750ML,,10506
210000010804,Crown Royal Canadian Ex Rare 31 YRS,,10507
630279465516,VICTORY GOLDEN MONKEY IPA 19.2OZ,,10510
210000010816,DOMAINE GUENEAU 2023 LOIRE VALLEY FRANCE 750ML,,10519
648977471920,Les Ailes de Mercues  2020 750ml,,10528
210000010826,Domaine de la Tourmaline 2022 750ml,,10529
210000010828,Jean-Marc Brocard Petit Chablis 2022 750ml,,10531
210000010829,Domaine de Chateaumar Cotes du Rhone 2022 750ml,,10532
210000010830,Chateau L'Orangerie Petit Verdot 2021 750ml,,10533
210000010831,MODELO 16 OZ 4PACK,,10534
210000010832,rum punch,,10535
080480985530,rum punch,,10536
6936927634124,IGET Watermelon Blueberry,,10545
6936927634070,IGET Blueberry Ice,,10546
6936927634117,IGET Blackberry Pom Cherry Ice,,10547
6936927634056,IGET Mint,,10548
6936927634100,IGET Cherry Pom,,10549
6936927634025,IGET Black Ice,,10550
6936927633981,IGET Grape Ice,,10551
6936927634162,IGET Passion Fruit Grape Orange,,10552
6936927634018,IGET Double Apple,,10553
6936927634049,IGET Strawberry Kiwi,,10554
6936927642648,IGET Classic Tobacco,,10555
6936927634032,IGET Strawberry Watermelon,,10556
611269133448,Red Bull 20 oz,,10563
611269546019,Red Bull 16 oz,,10564
611269133455,Red Bull SF 20 oz,,10565
611269546026,Red Bull SF 16 oz,,10566
210000010864,RED BULL  Winter LS 8.4oz,,10567
210000010865,RED BULL SUMMER CURUBA ELDERFLOWER LS 8.4OZ,,10568
210000010867,RED BULL 8.4OZ LS 12 PACK,,10570
898195001083,FEVER TREE GINGER ALE 200ML,,10581
210000010881,RUSSELL’S RSV KENTUCKY STRAIGHT BOURBON WHISKEY D2003 2020YR 89.9PF,,10582
0812066022847,THE MACALLAN EXCEPTIONAL SINGLE CASK 2018,,10583
0812066021468,The Macallan Edition No. 2 Single Malt Scotch Whisky 750ML,,10584
210000010884,Real Woods Banana,,10585
210000010885,REAL WOODS ITALIAN GELATO CIGARS,,10586
210000010886,REAL WOODS SWEET CIGARS,,10587
210000010887,REAL WOODS VANILLA CIGAR,,10588
210000010888,REAL WOODS NAKED CIGARS,,10589
210000010897,Old Fitzgerald 8 Year Bottled In Bond,,10594
210000010898,OLD FITZGERALD 19 BOTTLED IN BOND 750ML,,10595
210000010899,HEAVEN HILL 14 YR	750ML,,10596
85246501795,MAKERS MARK 2021 LIMITED RELEASE  FAE-01,,10597
210000010901,Glenmorangie 'The Quarter Century' 25 Year Old Single,,10598
210000010902,Old Forester Single Barrel Rye Barrel Strength 750ML,,10599
210000010903,Woodford Reserve Batch Proof Bourbon 750ml,,10600
210000010904,FOUR ROSES LIMITED 130 ANN.,,10601
210000010905,Woodford Reserve Very Fine Rare Bourbon 750ML,,10602
210000010906,1792 Sweet Wheat Bourbon 750ML,,10603
210000010907,Woodford Reserve's  Cherry Wood Smoked Barley Straight Bourbon,,10604
210000010908,Woodford Reserve Master’s Collection Batch Proof Bourbon Whiskey 750ML,,10605
210000010909,Old Forester Birthday Bourbon 2019,,10606
210000010910,Woodford Reserve Masters Collection Batch Proof 750ml,,10607
210000010911,CHATEAU LA GRAVE FIGEAC  2019 750ml,,10608
210000010913,Four Roses 2020 Limited Edition Small Batch Barrel Strength Bourbon 750ML,,10610
210000010914,GROLSCH 4 PACK,,10611
210000010916,CHATEAU PEYREAU GRAND CRU SAINT EMILION 2019 750ML,,10613
210000010917,"CORINO NEBBIOLO, BAROLO, ARBORINA 2019 750ML",,10614
210000010919,VALLE REALE MONTEPULCIANO D'ABRUZZO 2022 750ML,,10616
210000010920,J.MOREAU & FILS CHABLIS GRAND CRU 2020 750ML,,10617
011699017873,J.MOREAU & FILS CHABLIS 1er CRU VAUCOUPIN 2020 750ML,,10618
210000010922,SANTA JULIA MOUNTAIN RED BLEND 2021 750ML,,10619
210000010923,SMART WATER ALKALINE 24OZ,,10620
210000010924,ADVIL 200MG 2 LIQUID GELS CAPLETS,,10621
210000010927,EMERGE BROWARD EVENT,,10624
210000010928,RED BULL 12FL OZ ICED VANILLA BERRY,,10625
210000010929,SOTO SAKE JUNMAI DAIGINJO 375ML,,10626
210000010930,SAMS CLUB - O CEDAR SPIN MOP & BUCKET SYSTEM,,10627
210000010931,SAMS CLUB - HEAVEY DUTY  PARTY CUPS 240OZ,,10628
012354016552,19 CRIMES CALI SMOOTH,,10636
210000010942,FILTHY PALOMA MIX 946ML,,10639
210000010943,FILTHY MARGARITA MIX,,10640
210000010944,Sprite Chill 20oz,,10641
210000010945,FINCA VILACRECES PRUNO 750ML,,10642
210000010946,CASAL DE ARMAN RIBEIRO WHITE 750ML,,10643
210000010948,WILD TURKEY 70TH ANNIVERSARY RELEASE 8 YEAR 750ML,,10645
210000010950,KNOB CREEK 18 YR,,10647
210000010951,OLD GRAND-DAD 16 100 PROOF HIGH RYE  750ML CWS,,10648
210000010952,FISH SCALE PRE-ROLLS,,10649
210000010953,GELATTI PRE-ROLLS,,10650
210000010954,SOUR WATERMELON PEACH,,10651
210000010955,SOUR APPLE WATERMELON,,10652
210000010956,FROZEN CHERRY APPLE,,10653
210000010958,Carlos Primero Solera Gran Reserv 750ML,,10655
210000010959,AYALA BRUT MAJEUR 750ML,,10656
210000010960,CROWN ROYAL,,10657
210000010962,ISLAMORADA ISLAND CITRUS ALE 6 PACK CANS,,10659
210000010964,CLAMATO 32OZ,,10661
210000010966,Amelie & Charles Sparr Pinot Blanc 750ml,,10663
210000010967,AMELIE & CHARLES SPARR RIESLING,,10664
210000010973,Phantom Chardonnay 750ml,,10670
210000010975,SEAN MINOR NICOLE MARIE RED BLEND 750ML,,10672
210000010976,FIJI 500ML 24 PACK,,10673
210000010977,BILLECART-SALMON DEMI-SEC,,10674
210000010978,BILLECART-SALMON BRUT SOUS BOIS,,10675
085156935017,KETEL ONE BOTANICAL VODKA SPRITZ VARIETY 8 PACK,,10686
210000010992,XXL CALI EXTREME 21 750ML,,10689
860011920045,HIGH 9INE BLACKBERRY 4PACK THC,,10692
860012344703,HIGH 9INE 4 PACK LIMEADE THC,,10693
860012344710,HIGH 9INE WATERMELON HALF AND HALF THC,,10694
210000010998,HIGH 9INE PINEAPPLE 4PACK THC,,10695
210000010999,APEROL SPRITZ *4 PACK,,10696
856095000148,MINER THE ORACLE NAPA VALLEY RED BLEND 750ML,,10697
8437021639049,CUENTAVINAS LOS YELSONES 750ML,,10698
210000011007,Fable Cabernet,,10703
210000011016,SOONHARI APPLE MANGO 375ML,,10711
123456789101112,Wayfarer Pinot Noir 750ml,,10716
123456788,Lancelot-Courtois BdB Grand Cru,,10717
210000011023,J.Bookwalter Conflict 750ml,,10718
210000011024,JEEPER BRUT ROSE 750ML,,10719
850033013016,KOMOS ANEJO CHISTALINO 375ML,,10723
850033013177,KOMOS REPOSADA ROSA 375ML,,10724
850011447550,SUN LAB CRAZE SOUR ALE 16OZ 4 PACK,,10725
210000011031,Pink Whitney 20-Pack Bucket,,10726
210000011032,ICON PEACH 17% 750ML,,10727
210000011033,ICON BLACKBERRY,,10728
210000011034,Icon Moscato,,10729
210000011042,CHATEAU DU BASTY REGNIE BEAUJOLAIS 750 ML,,10734
210000011046,$2.99 Chips,,10737
210000011051,HQD 7000 RED ICE,,10742
210000011052,HQD 7000 PEACH BERRY,,10743
210000011053,HQD 7000 TROPICAL PUNCH,,10744
210000011054,HQD 7000 BLUEBERRY LEMONADE,,10745
210000011055,HQD 7000 STRAWBERRY WATERMELON,,10746
210000011056,HQD 7000 ORANGE ICE,,10747
210000011058,martini glass,,10749
210000011059,"TRUE BRANDS ""JOY ""CHRISTMAS BAGS",,10750
210000011060,TRUE BRAND MERRY AND BRIGHT GIFT BAGS,,10751
210000011062,Esti Hummus  & Pita Chips,,10753
210000011063,Esti Hummus & Chips,,10754
RUSSELL'S 16,RUSSELL'S RESERVE 16 YEARS OLD BOURBON BOTTLED IN 2020,,10756
210000011067,DRUMSHANBO WITH CALIFORNIA ORANGE CITRUIS GUNPOWDER IRISH GIN,,10758
210000011070,COCO LOVE 100% COCONUT WATER 11OZ,,10761
210000011071,IGET Grape Ice,,10762
210000011072,IGET Strawberry Watermelon,,10763
210000011073,IGET Mint REFILL,,10764
210000011074,IGET Blueberry Ice,,10765
210000011075,IGET Blackberry Pom Cherry Ice,,10766
210000011076,IGET Blackberry Ice,,10767
210000011077,IGET Watermelon Blueberry,,10768
210000011078,HQD 1200 ICE CLEAR DISPOSABLE VAPE,,10769
210000011080,ICED BLUE DRAGON RAZ LTX,,10771
210000011081,CHERRY STRAPPLE RAZ LTX 2500,,10772
210000011082,FIRE & ICE RAZ 250000,,10773
210000011083,RAZ LTX BANGIN SOUR BERRIES 25000,,10774
210000011084,RAZ LTX PINK LEMONADE MINTY O's 25000,,10775
210000011085,FROZEN BANANA RAZ,,10776
210000011086,MIAMI MINT RAZ LTX,,10777
210000011087,STRAWBERRY ORANGE TANG RAZ LTX,,10778
8990110000842,RAZ WATERMELON ICE,,10779
210000011089,RAINBOW RAIN RAZ LTX,,10780
086785180106,FERRARI BRUT 750ML,,10787
210000011099,Faustino V Rioja Reserva 2017,,10789
210000011100,Faustino Cava,,10790
016697000292,DE LOACH HERITAGE RESERVE CHARDONNAY 750ML,,10791
343641,MILLER LITE 8 FL OZ,,10792
210000011103,BIC CHRISTMAS LIGHTERS,,10793
210000011106,Jack Daniel's Tennessee Honey 1L,,10796
210000011107,DELOACH CHARDONNAY HERITAGE RESERVE 750ML,,10797
210000011108,DELOACH PINOT NOIR HERITAGE RESERVE 750ML,,10798
070330618534,BIC TATTOO LIGHTER,,10801
070330661332,BIC COUNTYSIDE POP,,10802
210000011118,JEEPER BRUT PREMIER CRU GRAND ASSEMBLAGE,,10808
210000011124,Pepto Bismol Chewables (30 Tabs),,10814
850050071372,SURFSIDE GREEN TEA + VODKA  4 PACK,,10818
850025605540,SURFSIDE ICED TEA LEMONADE + VODKA 4 PACK,,10819
210000011136,IGET(Watermelon Blueberry) Disposable Cartridge,,10826
210000011137,SURFSIDE ICED TEA + VODKA  355ML SINGLE,,10827
210000011138,SURFSIDE LEMONADE+VODKA 355ML SINGLE,,10828
210000011139,SURFSIDE ICED TEA & LEMONDAE + VODKA 355ML SINGLE,,10829
210000011140,SURFSIDE GREENTEA+VODKA 355ML SINGLE,,10830
210000011146,SOFT TOUCH CORKSCREW,,10835
210000011150,MOMMESSIN MORGON COTE DU PY,,10839
210000011151,MOMMESSIN COTES-DE-BROUILLY 750ML,,10840
210000011156,Stoli Rasberry 1L,,10844
210000011157,PRA VALPOLICELLA MORANDINA 750ML,,10845
89540536415,KAHLUA CHOCOLATE SIPS WHITE 750ML,,10847
89540536408,KAHLUA CHOCOLATE SIPS 750ML,,10848
210000011161,Roasted garlic hummus,,10849
210000011162,2s cracker variety pack,,10850
812136031366,fever-tree lemonade single,,10851
210000011164,Qit Lush ice 6mg,,10852
210000011165,Qit Smooth 6mg,,10853
210000011166,Qit peppermint 6mg,,10854
210000011167,Qit coffee 15mg,,10855
210000011168,Qit wintergreen 3 mg,,10856
210000011169,Qit lemon mint 6mg,,10857
210000011170,Qit classic bubble gum 15mg,,10858
210000011171,Qit peppermint 3mg,,10859
210000011172,Qit Lush ice 15mg,,10860
210000011173,Qit summer mango 3mg,,10861
